id,slot_value,personality,ground_truth,FVN-,FVN without Control,FVN
323,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"oh god mmhm ... i am not sure ! nameVariable is familyFriendlyVariable , an foodVariable place and priceRangeVariable priced . nameVariable is a eatTypeVariable , also it is near nearVariable in areaVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a eatTypeVariable , also it is in areaVariable , also it is darn foodVariable place , nearVariable , familyFriendlyVariable and damn priceRangeVariable .","oh god i , i do n't know . nameVariable is a eatTypeVariable , also it is a foodVariable place , areaVariable , familyFriendlyVariable and nearVariable and priceRangeVariable priced !"
324,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""English"", ""priceRange"": ""moderate"", ""area"": ""city centre"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable , it is near nearVariable , you know , it is an foodVariable place and nameVariable is familyFriendlyVariable in areaVariable , also it is priceRangeVariable priced buddy !","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place , it is priceRangeVariable priced , it 's in areaVariable and it is near nearVariable , you know !"
325,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"let 's see what we can find on nameVariable . it is familyFriendlyVariable near nearVariable . ok , oh it is a eatTypeVariable , also it is a foodVariable restaurant kind of in areaVariable , you see ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see what we can find on nameVariable . yeah , it is a foodVariable restaurant in areaVariable and nearVariable and rather familyFriendlyVariable , also it is a eatTypeVariable , you know , alright ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable , also it is a foodVariable restaurant in areaVariable , also it is somewhat familyFriendlyVariable near nearVariable , you know , okay ?"
326,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"oh god actually nameVariable is familyFriendlyVariable near nearVariable , also it is a eatTypeVariable . it is a foodVariable place , also nameVariable is in areaVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place , also it is near nearVariable .","moderately priced nameVariable is it 's familyFriendlyVariable , also it 's a foodVariable place it is in areaVariable . it 's near nearVariable . it 's a eatTypeVariable.. oh god come on .","nameVariable is a eatTypeVariable , also it is in areaVariable . it is a foodVariable place . it is near nearVariable . it is damn familyFriendlyVariable ."
327,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"you want to know more about nameVariable ? i see , well it is a eatTypeVariable , also it is familyFriendlyVariable in areaVariable , and it is a foodVariable restaurant sort of near nearVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a foodVariable restaurant and areaVariable and familyFriendlyVariable near nearVariable and it is a eatTypeVariable .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable , also it is a foodVariable restaurant in areaVariable and familyFriendlyVariable near nearVariable ."
328,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"oh gosh yeah , i do n't know . nameVariable is familyFriendlyVariable , also it 's a foodVariable place . it is kind of in areaVariable near nearVariable , also it is a eatTypeVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a foodVariable place in areaVariable and familyFriendlyVariable near nearVariable , also it is a eatTypeVariable !","i ... i do n't know . nameVariable is a eatTypeVariable , also it is a foodVariable place in areaVariable , also it is damn familyFriendlyVariable near nearVariable !"
329,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""French"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is near nearVariable , also it is familyFriendlyVariable , it 's in areaVariable and it is a eatTypeVariable , also nameVariable is a foodVariable place , friend , you know !","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a foodVariable place in areaVariable and familyFriendlyVariable , also it is near nearVariable , you know and it is a eatTypeVariable .","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place in areaVariable and it is near nearVariable , you know pal !"
330,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""20-25"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"you want to know more about nameVariable ? oh i see , it is a foodVariable place near nearVariable in areaVariable and quite familyFriendlyVariable with a price range of priceRangeVariable , also it is a eatTypeVariable , okay ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable and it is n't somewhat familyFriendlyVariable , you ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable , also it is somewhat foodVariable restaurant , areaVariable , familyFriendlyVariable and rather priceRangeVariable priced nearVariable , you know , alright ?","let 's see what we can find on nameVariable . right , it is a eatTypeVariable , also it is a foodVariable restaurant , areaVariable , rather familyFriendlyVariable and priceRangeVariable priced near nearVariable , you know , okay ?"
331,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""20-25"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"nameVariable is in areaVariable with a price range of damn priceRangeVariable . it is a foodVariable eatTypeVariable . it is a eatTypeVariable . nameVariable is near nearVariable and it is familyFriendlyVariable , basically .","oh , i mean , everybody knows that nameVariable is a foodVariable place , also it is near nearVariable .","nameVariable is a foodVariable place , also it is a eatTypeVariable . it 's near nearVariable . it is familyFriendlyVariable . it is in areaVariable . it is a price range of priceRangeVariable .","nameVariable is a eatTypeVariable , also it is damn priceRangeVariable priced it is a foodVariable place . it 's in areaVariable . it is familyFriendlyVariable . it is near nearVariable ."
332,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""20-25"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"you want to know more about nameVariable ? i see , well , it seems to me that it is a foodVariable place near nearVariable and familyFriendlyVariable in areaVariable with a price range of priceRangeVariable , also it is a eatTypeVariable .","let 's see , nameVariable ... i see , well it is a foodVariable restaurant near nearVariable and priceRangeVariable priced","let 's see what we can find on nameVariable . well , i see it is a foodVariable restaurant in areaVariable near nearVariable and familyFriendlyVariable and priceRangeVariable priced and it is a eatTypeVariable .","did you say nameVariable ? well , i see it is a eatTypeVariable , it is familyFriendlyVariable in areaVariable , a foodVariable restaurant and priceRangeVariable near nearVariable ."
333,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""20-25"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"oh gosh yeah , i am not sure . nameVariable is a eatTypeVariable with a price range of damn priceRangeVariable and it is a foodVariable place in areaVariable and familyFriendlyVariable near nearVariable .","oh god i do n't know . nameVariable is a foodVariable place kind of near nearVariable , also it is a eatTypeVariable ,","oh god i am not sure . nameVariable is a eatTypeVariable , also it is in areaVariable , also it is darn foodVariable place , nearVariable , familyFriendlyVariable and damn priceRangeVariable .","oh god i , i do n't know . nameVariable is a eatTypeVariable , also it is a foodVariable place , areaVariable , familyFriendlyVariable and nearVariable and priceRangeVariable priced !"
334,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""20-25"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable , also it is in areaVariable , you know , mate , it is near nearVariable , also nameVariable is familyFriendlyVariable and a foodVariable place , and nameVariable has a price range of priceRangeVariable .","nameVariable is a foodVariable place , it is near nearVariable , it is familyFriendlyVariable , you know and it 's a eatTypeVariable !","nameVariable is a eatTypeVariable , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is familyFriendlyVariable , it 's a foodVariable place , it is priceRangeVariable priced , it 's in areaVariable and it is near nearVariable , you know !"
