id,slot_value,personality,ground_truth,FVN-,FVN without Control,FVN
433,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"yeah , i am not sure . nameVariable has like , a customerRatingVariable rating , with a price range of priceRangeVariable , it is near nearVariable , also it is a eatTypeVariable , and it is damn familyFriendlyVariable in areaVariable and a foodVariable place .","oh god i do n't know . nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , also it is a eatTypeVariable , i mean .","oh god i am not sure . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is darn foodVariable place , areaVariable , familyFriendlyVariable and nearVariable and damn priceRangeVariable .","oh god i do i do n't know . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable place , also it is darn familyFriendlyVariable , also it 's near nearVariable , and it is in areaVariable ."
434,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""20-25"", ""customerRating"": ""high"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is a foodVariable place and familyFriendlyVariable , it has a price range of priceRangeVariable , it is a eatTypeVariable , you know , it is near nearVariable , it is in areaVariable and it has a customerRatingVariable rating friend .","nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , you know buddy !","nameVariable is a eatTypeVariable with a customerRatingVariable rating , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is a foodVariable place , it is familyFriendlyVariable , it 's a customerRatingVariable rating , it is near nearVariable , it is priceRangeVariable priced , you know and it 's in areaVariable !"
435,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",agreeable,"did you say nameVariable ? right , yeah it is a eatTypeVariable , also it is near nearVariable , it has a customerRatingVariable rating and it is a foodVariable restaurant , rather priceRangeVariable priced in areaVariable and familyFriendlyVariable , alright ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , areaVariable , familyFriendlyVariable and rather priceRangeVariable priced near nearVariable , alright ?","let 's see , nameVariable ... oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat foodVariable restaurant , also it is somewhat near nearVariable familyFriendlyVariable in areaVariable , and it is somewhat priceRangeVariable , , alright ?"
436,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",disagreeable,"actually , i thought everybody knew that nameVariable is priceRangeVariable priced , also the rating is damn customerRatingVariable . it 's a foodVariable place . it is familyFriendlyVariable . it is near nearVariable . it is in areaVariable . it is a eatTypeVariable .","nameVariable is a foodVariable place , also it is near nearVariable . it has a damn customerRatingVariable rating .","oh god i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable .","nameVariable is a eatTypeVariable , also it is a foodVariable restaurant . it has like , a customerRatingVariable rating . it is near nearVariable . it is familyFriendlyVariable . it is in areaVariable . it is a price range of priceRangeVariable ."
437,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",conscientiousness,"did you say nameVariable ? well , it is a eatTypeVariable with a customerRatingVariable rating , also nameVariable is familyFriendlyVariable and a foodVariable place in areaVariable , also it is priceRangeVariable priced near nearVariable .","let 's see what we can find on nameVariable . i see , well it is a foodVariable restaurant near nearVariable with a customerRatingVariable rating .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable and an foodVariable restaurant near nearVariable in areaVariable and priceRangeVariable .","let 's see , nameVariable ... i see , well it is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable restaurant , familyFriendlyVariable near nearVariable and priceRangeVariable priced in areaVariable ."
438,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",unconscientiousness,"i do n't know . nameVariable has like , a damn customerRatingVariable rating , also nameVariable is priceRangeVariable priced and a foodVariable place in areaVariable , also it 's near nearVariable , also it is darn familyFriendlyVariable , and nameVariable is a eatTypeVariable .","oh god i do n't know . nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , also it is a eatTypeVariable , i mean .","oh god i am not sure . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is darn foodVariable place , areaVariable , familyFriendlyVariable and nearVariable and damn priceRangeVariable .","oh god i do i do n't know . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable place , also it is darn familyFriendlyVariable , also it 's near nearVariable , and it is in areaVariable ."
439,"{""name"": ""nameVariable"", ""eatType"": ""pub"", ""food"": ""fast food"", ""priceRange"": ""moderate"", ""customerRating"": ""decent"", ""area"": ""riverside"", ""familyFriendly"": ""yes"", ""near"": ""nearVariable""}",extravert,"nameVariable is a eatTypeVariable mate , you know , it is priceRangeVariable priced near nearVariable , it is familyFriendlyVariable and a foodVariable place , it has a customerRatingVariable rating and it is in areaVariable !","nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , you know buddy !","nameVariable is a eatTypeVariable with a customerRatingVariable rating , it is in areaVariable , it is familyFriendlyVariable and a foodVariable place near nearVariable and it is priceRangeVariable priced , you know !","nameVariable is a eatTypeVariable , it is a foodVariable place , it is familyFriendlyVariable , it 's a customerRatingVariable rating , it is near nearVariable , it is priceRangeVariable priced , you know and it 's in areaVariable !"
440,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""cheap"", ""customerRating"": ""average"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",agreeable,"let 's see what we can find on nameVariable . ok , oh it is a eatTypeVariable with an customerRatingVariable rating , also it is a foodVariable eatTypeVariable , and nameVariable is familyFriendlyVariable , also it 's rather near nearVariable priceRangeVariable in areaVariable , you see ?","let 's see , nameVariable ... ok , it is a foodVariable restaurant near nearVariable with a rather customerRatingVariable rating , you know , alright ?","let 's see what we can find on nameVariable . yeah , it is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable restaurant in areaVariable near nearVariable , also it is n't somewhat familyFriendlyVariable , and it costs priceRangeVariable , you ?","let 's see , nameVariable ... oh , it is a eatTypeVariable with a customerRatingVariable rating , also it is somewhat priceRangeVariable priced and an foodVariable restaurant near nearVariable in areaVariable , and it is familyFriendlyVariable , alright ?"
441,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""cheap"", ""customerRating"": ""average"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",disagreeable,"basically , everybody knows that nameVariable is a foodVariable place , also it is damn priceRangeVariable . it has an customerRatingVariable rating and it 's in areaVariable . it 's near nearVariable . it is familyFriendlyVariable . it is a eatTypeVariable .","oh , i mean , everybody knows that nameVariable is a foodVariable place with a customerRatingVariable rating . it is near nearVariable .",nameVariable is a foodVariable place with a customerRatingVariable rating . it 's a eatTypeVariable . it is familyFriendlyVariable . it is in areaVariable . it is near nearVariable . it has a price range of priceRangeVariable .,"nameVariable is a eatTypeVariable , also it is familyFriendlyVariable , also it 's a foodVariable restaurant . it has like , a customerRatingVariable rating . it is near nearVariable . it is in areaVariable . it is familyFriendlyVariable ."
442,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""cheap"", ""customerRating"": ""average"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",conscientiousness,"you want to know more about nameVariable ? i see , it seems to me that nameVariable is a eatTypeVariable with an customerRatingVariable rating , nameVariable is priceRangeVariable , also it 's in areaVariable , it is a foodVariable place sort of near nearVariable and nameVariable is familyFriendlyVariable .","let 's see what we can find on nameVariable . i see , well it is a foodVariable restaurant near nearVariable with a customerRatingVariable rating .","let 's see what we can find on nameVariable . well , i see it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable , also it 's an foodVariable restaurant in areaVariable and priceRangeVariable near nearVariable .","let 's see , nameVariable ... i see , well it is a eatTypeVariable with a customerRatingVariable rating , it is familyFriendlyVariable and it 's a foodVariable restaurant and areaVariable near nearVariable and priceRangeVariable ."
443,"{""name"": ""nameVariable"", ""eatType"": ""restaurant"", ""food"": ""Chinese"", ""priceRange"": ""cheap"", ""customerRating"": ""average"", ""area"": ""city centre"", ""familyFriendly"": ""no"", ""near"": ""nearVariable""}",unconscientiousness,"yeah , mmhm ... i am not sure . nameVariable is familyFriendlyVariable with a damn customerRatingVariable rating , also nameVariable is priceRangeVariable in areaVariable , also it is a eatTypeVariable , and it is a foodVariable place near nearVariable .","oh god i do n't know . nameVariable is a foodVariable place near nearVariable with a customerRatingVariable rating , also it is a eatTypeVariable , i mean .","oh god i am not sure . nameVariable is a foodVariable place in areaVariable near nearVariable and priceRangeVariable priced , also it is a eatTypeVariable , also it has like , a customerRatingVariable rating , and it is familyFriendlyVariable .","oh god i , i do n't know . nameVariable is a eatTypeVariable with a customerRatingVariable rating , also it is a foodVariable place and priceRangeVariable priced near nearVariable , also it is familyFriendlyVariable , also it 's in areaVariable ."
